영업일자,영업장명_메뉴명,매출수량,요일,주중,주말,공휴일
2023-04-04,화담숲주막_해물파전,426,화,1,0,0
2023-04-05,화담숲주막_해물파전,60,수,1,0,0
2023-04-06,화담숲주막_해물파전,181,목,1,0,0
2023-04-07,화담숲주막_해물파전,436,금,1,0,0
2023-04-08,화담숲주막_해물파전,563,토,0,1,0
2023-04-09,화담숲주막_해물파전,574,일,0,1,0
2023-04-10,화담숲주막_해물파전,0,월,1,0,0
2023-04-11,화담숲주막_해물파전,124,화,1,0,0
2023-04-12,화담숲주막_해물파전,288,수,1,0,0
2023-04-13,화담숲주막_해물파전,290,목,1,0,0
2023-04-14,화담숲주막_해물파전,327,금,1,0,0
2023-04-15,화담숲주막_해물파전,228,토,0,1,0
2023-04-16,화담숲주막_해물파전,370,일,0,1,0
2023-04-17,화담숲주막_해물파전,0,월,1,0,0
2023-04-18,화담숲주막_해물파전,86,화,1,0,0
2023-04-19,화담숲주막_해물파전,175,수,1,0,0
2023-04-20,화담숲주막_해물파전,132,목,1,0,0
2023-04-21,화담숲주막_해물파전,213,금,1,0,0
2023-04-22,화담숲주막_해물파전,498,토,0,1,0
2023-04-23,화담숲주막_해물파전,465,일,0,1,0
2023-04-24,화담숲주막_해물파전,0,월,1,0,0
2023-04-25,화담숲주막_해물파전,98,화,1,0,0
2023-04-26,화담숲주막_해물파전,132,수,1,0,0
2023-04-27,화담숲주막_해물파전,150,목,1,0,0
2023-04-28,화담숲주막_해물파전,146,금,1,0,0
2023-04-29,화담숲주막_해물파전,194,토,0,1,0
2023-04-30,화담숲주막_해물파전,426,일,0,1,0
2023-05-01,화담숲주막_해물파전,300,월,1,0,1
2023-05-02,화담숲주막_해물파전,98,화,1,0,0
2023-05-03,화담숲주막_해물파전,79,수,1,0,0
2023-05-04,화담숲주막_해물파전,97,목,1,0,0
2023-05-05,화담숲주막_해물파전,90,금,1,0,1
2023-05-06,화담숲주막_해물파전,141,토,0,1,0
2023-05-07,화담숲주막_해물파전,239,일,0,1,0
2023-05-08,화담숲주막_해물파전,0,월,1,0,0
2023-05-09,화담숲주막_해물파전,68,화,1,0,0
2023-05-10,화담숲주막_해물파전,71,수,1,0,0
2023-05-11,화담숲주막_해물파전,96,목,1,0,0
2023-05-12,화담숲주막_해물파전,100,금,1,0,0
2023-05-13,화담숲주막_해물파전,312,토,0,1,0
2023-05-14,화담숲주막_해물파전,247,일,0,1,0
2023-05-15,화담숲주막_해물파전,0,월,1,0,0
2023-05-16,화담숲주막_해물파전,101,화,1,0,0
2023-05-17,화담숲주막_해물파전,64,수,1,0,0
2023-05-18,화담숲주막_해물파전,55,목,1,0,0
2023-05-19,화담숲주막_해물파전,123,금,1,0,0
2023-05-20,화담숲주막_해물파전,277,토,0,1,0
2023-05-21,화담숲주막_해물파전,218,일,0,1,0
2023-05-22,화담숲주막_해물파전,0,월,1,0,0
2023-05-23,화담숲주막_해물파전,110,화,1,0,0
2023-05-24,화담숲주막_해물파전,69,수,1,0,0
2023-05-25,화담숲주막_해물파전,64,목,1,0,0
2023-05-26,화담숲주막_해물파전,65,금,1,0,0
2023-05-27,화담숲주막_해물파전,214,토,0,1,1
2023-05-28,화담숲주막_해물파전,111,일,0,1,0
2023-05-29,화담숲주막_해물파전,126,월,1,0,0
2023-05-30,화담숲주막_해물파전,49,화,1,0,0
2023-05-31,화담숲주막_해물파전,38,수,1,0,0
2023-06-01,화담숲주막_해물파전,48,목,1,0,0
2023-06-02,화담숲주막_해물파전,78,금,1,0,0
2023-06-03,화담숲주막_해물파전,223,토,0,1,0
2023-06-04,화담숲주막_해물파전,256,일,0,1,0
2023-06-05,화담숲주막_해물파전,192,월,1,0,0
2023-06-06,화담숲주막_해물파전,324,화,1,0,1
2023-06-07,화담숲주막_해물파전,79,수,1,0,0
2023-06-08,화담숲주막_해물파전,62,목,1,0,0
2023-06-09,화담숲주막_해물파전,89,금,1,0,0
2023-06-10,화담숲주막_해물파전,186,토,0,1,0
2023-06-11,화담숲주막_해물파전,156,일,0,1,0
2023-06-12,화담숲주막_해물파전,0,월,1,0,0
2023-06-13,화담숲주막_해물파전,86,화,1,0,0
2023-06-14,화담숲주막_해물파전,113,수,1,0,0
2023-06-15,화담숲주막_해물파전,89,목,1,0,0
2023-06-16,화담숲주막_해물파전,88,금,1,0,0
2023-06-17,화담숲주막_해물파전,203,토,0,1,0
2023-06-18,화담숲주막_해물파전,195,일,0,1,0
2023-06-19,화담숲주막_해물파전,0,월,1,0,0
2023-06-20,화담숲주막_해물파전,50,화,1,0,0
2023-06-21,화담숲주막_해물파전,53,수,1,0,0
2023-06-22,화담숲주막_해물파전,85,목,1,0,0
2023-06-23,화담숲주막_해물파전,101,금,1,0,0
2023-06-24,화담숲주막_해물파전,177,토,0,1,0
2023-06-25,화담숲주막_해물파전,158,일,0,1,0
2023-06-26,화담숲주막_해물파전,0,월,1,0,0
2023-06-27,화담숲주막_해물파전,44,화,1,0,0
2023-06-28,화담숲주막_해물파전,33,수,1,0,0
2023-06-29,화담숲주막_해물파전,17,목,1,0,0
2023-06-30,화담숲주막_해물파전,42,금,1,0,0
2023-07-01,화담숲주막_해물파전,129,토,0,1,0
2023-07-02,화담숲주막_해물파전,84,일,0,1,0
2023-07-03,화담숲주막_해물파전,0,월,1,0,0
2023-07-04,화담숲주막_해물파전,18,화,1,0,0
2023-07-05,화담숲주막_해물파전,28,수,1,0,0
2023-07-06,화담숲주막_해물파전,37,목,1,0,0
2023-07-07,화담숲주막_해물파전,35,금,1,0,0
2023-07-08,화담숲주막_해물파전,141,토,0,1,0
2023-07-09,화담숲주막_해물파전,62,일,0,1,0
2023-07-10,화담숲주막_해물파전,0,월,1,0,0
2023-07-11,화담숲주막_해물파전,20,화,1,0,0
2023-07-12,화담숲주막_해물파전,14,수,1,0,0
2023-07-13,화담숲주막_해물파전,7,목,1,0,0
2023-07-14,화담숲주막_해물파전,22,금,1,0,0
2023-07-15,화담숲주막_해물파전,41,토,0,1,0
2023-07-16,화담숲주막_해물파전,44,일,0,1,0
2023-07-17,화담숲주막_해물파전,0,월,1,0,0
2023-07-18,화담숲주막_해물파전,21,화,1,0,0
2023-07-19,화담숲주막_해물파전,12,수,1,0,0
2023-07-20,화담숲주막_해물파전,11,목,1,0,0
2023-07-21,화담숲주막_해물파전,20,금,1,0,0
2023-07-22,화담숲주막_해물파전,55,토,0,1,0
2023-07-23,화담숲주막_해물파전,21,일,0,1,0
2023-07-24,화담숲주막_해물파전,0,월,1,0,0
2023-07-25,화담숲주막_해물파전,39,화,1,0,0
2023-07-26,화담숲주막_해물파전,27,수,1,0,0
2023-07-27,화담숲주막_해물파전,24,목,1,0,0
2023-07-28,화담숲주막_해물파전,27,금,1,0,0
2023-07-29,화담숲주막_해물파전,54,토,0,1,0
2023-07-30,화담숲주막_해물파전,45,일,0,1,0
2023-07-31,화담숲주막_해물파전,0,월,1,0,0
2023-08-01,화담숲주막_해물파전,37,화,1,0,0
2023-08-02,화담숲주막_해물파전,33,수,1,0,0
2023-08-03,화담숲주막_해물파전,33,목,1,0,0
2023-08-04,화담숲주막_해물파전,27,금,1,0,0
2023-08-05,화담숲주막_해물파전,42,토,0,1,0
2023-08-06,화담숲주막_해물파전,23,일,0,1,0
2023-08-07,화담숲주막_해물파전,0,월,1,0,0
2023-08-08,화담숲주막_해물파전,30,화,1,0,0
2023-08-09,화담숲주막_해물파전,26,수,1,0,0
2023-08-10,화담숲주막_해물파전,0,목,1,0,0
2023-08-11,화담숲주막_해물파전,21,금,1,0,0
2023-08-12,화담숲주막_해물파전,82,토,0,1,0
2023-08-13,화담숲주막_해물파전,100,일,0,1,0
2023-08-14,화담숲주막_해물파전,44,월,1,0,0
2023-08-15,화담숲주막_해물파전,88,화,1,0,1
2023-08-16,화담숲주막_해물파전,17,수,1,0,0
2023-08-17,화담숲주막_해물파전,17,목,1,0,0
2023-08-18,화담숲주막_해물파전,15,금,1,0,0
2023-08-19,화담숲주막_해물파전,47,토,0,1,0
2023-08-20,화담숲주막_해물파전,42,일,0,1,0
2023-08-21,화담숲주막_해물파전,0,월,1,0,0
2023-08-22,화담숲주막_해물파전,10,화,1,0,0
2023-08-23,화담숲주막_해물파전,6,수,1,0,0
2023-08-24,화담숲주막_해물파전,16,목,1,0,0
2023-08-25,화담숲주막_해물파전,29,금,1,0,0
2023-08-26,화담숲주막_해물파전,113,토,0,1,0
2023-08-27,화담숲주막_해물파전,85,일,0,1,0
2023-08-28,화담숲주막_해물파전,0,월,1,0,0
2023-08-29,화담숲주막_해물파전,18,화,1,0,0
2023-08-30,화담숲주막_해물파전,24,수,1,0,0
2023-08-31,화담숲주막_해물파전,27,목,1,0,0
2023-09-01,화담숲주막_해물파전,37,금,1,0,0
2023-09-02,화담숲주막_해물파전,178,토,0,1,0
2023-09-03,화담숲주막_해물파전,115,일,0,1,0
2023-09-04,화담숲주막_해물파전,0,월,1,0,0
2023-09-05,화담숲주막_해물파전,30,화,1,0,0
2023-09-06,화담숲주막_해물파전,27,수,1,0,0
2023-09-07,화담숲주막_해물파전,28,목,1,0,0
2023-09-08,화담숲주막_해물파전,35,금,1,0,0
2023-09-09,화담숲주막_해물파전,137,토,0,1,0
2023-09-10,화담숲주막_해물파전,144,일,0,1,0
2023-09-11,화담숲주막_해물파전,0,월,1,0,0
2023-09-12,화담숲주막_해물파전,33,화,1,0,0
2023-09-13,화담숲주막_해물파전,28,수,1,0,0
2023-09-14,화담숲주막_해물파전,56,목,1,0,0
2023-09-15,화담숲주막_해물파전,39,금,1,0,0
2023-09-16,화담숲주막_해물파전,107,토,0,1,0
2023-09-17,화담숲주막_해물파전,107,일,0,1,0
2023-09-18,화담숲주막_해물파전,0,월,1,0,0
2023-09-19,화담숲주막_해물파전,54,화,1,0,0
2023-09-20,화담숲주막_해물파전,39,수,1,0,0
2023-09-21,화담숲주막_해물파전,67,목,1,0,0
2023-09-22,화담숲주막_해물파전,82,금,1,0,0
2023-09-23,화담숲주막_해물파전,275,토,0,1,0
2023-09-24,화담숲주막_해물파전,277,일,0,1,0
2023-09-25,화담숲주막_해물파전,0,월,1,0,0
2023-09-26,화담숲주막_해물파전,39,화,1,0,0
2023-09-27,화담숲주막_해물파전,39,수,1,0,0
2023-09-28,화담숲주막_해물파전,309,목,1,0,1
2023-09-29,화담숲주막_해물파전,408,금,1,0,1
2023-09-30,화담숲주막_해물파전,392,토,0,1,1
2023-10-01,화담숲주막_해물파전,425,일,0,1,0
2023-10-02,화담숲주막_해물파전,448,월,1,0,1
2023-10-03,화담숲주막_해물파전,408,화,1,0,1
2023-10-04,화담숲주막_해물파전,106,수,1,0,0
2023-10-05,화담숲주막_해물파전,95,목,1,0,0
2023-10-06,화담숲주막_해물파전,149,금,1,0,0
2023-10-07,화담숲주막_해물파전,523,토,0,1,0
2023-10-08,화담숲주막_해물파전,549,일,0,1,0
2023-10-09,화담숲주막_해물파전,537,월,1,0,1
2023-10-10,화담숲주막_해물파전,257,화,1,0,0
2023-10-11,화담숲주막_해물파전,250,수,1,0,0
2023-10-12,화담숲주막_해물파전,280,목,1,0,0
2023-10-13,화담숲주막_해물파전,396,금,1,0,0
2023-10-14,화담숲주막_해물파전,443,토,0,1,0
2023-10-15,화담숲주막_해물파전,559,일,0,1,0
2023-10-16,화담숲주막_해물파전,0,월,1,0,0
2023-10-17,화담숲주막_해물파전,523,화,1,0,0
2023-10-18,화담숲주막_해물파전,557,수,1,0,0
2023-10-19,화담숲주막_해물파전,415,목,1,0,0
2023-10-20,화담숲주막_해물파전,558,금,1,0,0
2023-10-21,화담숲주막_해물파전,626,토,0,1,0
2023-10-22,화담숲주막_해물파전,625,일,0,1,0
2023-10-23,화담숲주막_해물파전,616,월,1,0,0
2023-10-24,화담숲주막_해물파전,560,화,1,0,0
2023-10-25,화담숲주막_해물파전,631,수,1,0,0
2023-10-26,화담숲주막_해물파전,576,목,1,0,0
2023-10-27,화담숲주막_해물파전,641,금,1,0,0
2023-10-28,화담숲주막_해물파전,692,토,0,1,0
2023-10-29,화담숲주막_해물파전,664,일,0,1,0
2023-10-30,화담숲주막_해물파전,633,월,1,0,0
2023-10-31,화담숲주막_해물파전,677,화,1,0,0
2023-11-01,화담숲주막_해물파전,617,수,1,0,0
2023-11-02,화담숲주막_해물파전,645,목,1,0,0
2023-11-03,화담숲주막_해물파전,628,금,1,0,0
2023-11-04,화담숲주막_해물파전,695,토,0,1,0
2023-11-05,화담숲주막_해물파전,625,일,0,1,0
2023-11-06,화담숲주막_해물파전,465,월,1,0,0
2023-11-07,화담숲주막_해물파전,586,화,1,0,0
2023-11-08,화담숲주막_해물파전,623,수,1,0,0
2023-11-09,화담숲주막_해물파전,592,목,1,0,0
2023-11-10,화담숲주막_해물파전,497,금,1,0,0
2023-11-11,화담숲주막_해물파전,513,토,0,1,0
2023-11-12,화담숲주막_해물파전,518,일,0,1,0
2023-11-13,화담숲주막_해물파전,292,월,1,0,0
2023-11-14,화담숲주막_해물파전,351,화,1,0,0
2023-11-15,화담숲주막_해물파전,263,수,1,0,0
2023-11-16,화담숲주막_해물파전,141,목,1,0,0
2023-11-17,화담숲주막_해물파전,142,금,1,0,0
2023-11-18,화담숲주막_해물파전,254,토,0,1,0
2023-11-19,화담숲주막_해물파전,259,일,0,1,0
2023-11-20,화담숲주막_해물파전,0,월,1,0,0
2023-11-21,화담숲주막_해물파전,80,화,1,0,0
2023-11-22,화담숲주막_해물파전,42,수,1,0,0
2023-11-23,화담숲주막_해물파전,62,목,1,0,0
2023-11-24,화담숲주막_해물파전,22,금,1,0,0
2023-11-25,화담숲주막_해물파전,134,토,0,1,0
2023-11-26,화담숲주막_해물파전,130,일,0,1,0
2023-11-27,화담숲주막_해물파전,0,월,1,0,0
2023-11-28,화담숲주막_해물파전,0,화,1,0,0
2023-11-29,화담숲주막_해물파전,0,수,1,0,0
2023-11-30,화담숲주막_해물파전,0,목,1,0,0
2023-12-01,화담숲주막_해물파전,0,금,1,0,0
2023-12-02,화담숲주막_해물파전,0,토,0,1,0
2023-12-03,화담숲주막_해물파전,0,일,0,1,0
2023-12-04,화담숲주막_해물파전,0,월,1,0,0
2023-12-05,화담숲주막_해물파전,0,화,1,0,0
2023-12-06,화담숲주막_해물파전,0,수,1,0,0
2023-12-07,화담숲주막_해물파전,0,목,1,0,0
2023-12-08,화담숲주막_해물파전,0,금,1,0,0
2023-12-09,화담숲주막_해물파전,0,토,0,1,0
2023-12-10,화담숲주막_해물파전,0,일,0,1,0
2023-12-11,화담숲주막_해물파전,0,월,1,0,0
2023-12-12,화담숲주막_해물파전,0,화,1,0,0
2023-12-13,화담숲주막_해물파전,0,수,1,0,0
2023-12-14,화담숲주막_해물파전,0,목,1,0,0
2023-12-15,화담숲주막_해물파전,0,금,1,0,0
2023-12-16,화담숲주막_해물파전,0,토,0,1,0
2023-12-17,화담숲주막_해물파전,0,일,0,1,0
2023-12-18,화담숲주막_해물파전,0,월,1,0,0
2023-12-19,화담숲주막_해물파전,0,화,1,0,0
2023-12-20,화담숲주막_해물파전,0,수,1,0,0
2023-12-21,화담숲주막_해물파전,0,목,1,0,0
2023-12-22,화담숲주막_해물파전,0,금,1,0,0
2023-12-23,화담숲주막_해물파전,0,토,0,1,0
2023-12-24,화담숲주막_해물파전,0,일,0,1,0
2023-12-25,화담숲주막_해물파전,0,월,1,0,1
2023-12-26,화담숲주막_해물파전,0,화,1,0,0
2023-12-27,화담숲주막_해물파전,0,수,1,0,0
2023-12-28,화담숲주막_해물파전,0,목,1,0,0
2023-12-29,화담숲주막_해물파전,0,금,1,0,0
2023-12-30,화담숲주막_해물파전,0,토,0,1,0
2023-12-31,화담숲주막_해물파전,0,일,0,1,0
2024-01-01,화담숲주막_해물파전,0,월,1,0,1
2024-01-02,화담숲주막_해물파전,0,화,1,0,0
2024-01-03,화담숲주막_해물파전,0,수,1,0,0
2024-01-04,화담숲주막_해물파전,0,목,1,0,0
2024-01-05,화담숲주막_해물파전,0,금,1,0,0
2024-01-06,화담숲주막_해물파전,0,토,0,1,0
2024-01-07,화담숲주막_해물파전,0,일,0,1,0
2024-01-08,화담숲주막_해물파전,0,월,1,0,0
2024-01-09,화담숲주막_해물파전,0,화,1,0,0
2024-01-10,화담숲주막_해물파전,0,수,1,0,0
2024-01-11,화담숲주막_해물파전,0,목,1,0,0
2024-01-12,화담숲주막_해물파전,0,금,1,0,0
2024-01-13,화담숲주막_해물파전,0,토,0,1,0
2024-01-14,화담숲주막_해물파전,0,일,0,1,0
2024-01-15,화담숲주막_해물파전,0,월,1,0,0
2024-01-16,화담숲주막_해물파전,0,화,1,0,0
2024-01-17,화담숲주막_해물파전,0,수,1,0,0
2024-01-18,화담숲주막_해물파전,0,목,1,0,0
2024-01-19,화담숲주막_해물파전,0,금,1,0,0
2024-01-20,화담숲주막_해물파전,0,토,0,1,0
2024-01-21,화담숲주막_해물파전,0,일,0,1,0
2024-01-22,화담숲주막_해물파전,0,월,1,0,0
2024-01-23,화담숲주막_해물파전,0,화,1,0,0
2024-01-24,화담숲주막_해물파전,0,수,1,0,0
2024-01-25,화담숲주막_해물파전,0,목,1,0,0
2024-01-26,화담숲주막_해물파전,0,금,1,0,0
2024-01-27,화담숲주막_해물파전,0,토,0,1,0
2024-01-28,화담숲주막_해물파전,0,일,0,1,0
2024-01-29,화담숲주막_해물파전,0,월,1,0,0
2024-01-30,화담숲주막_해물파전,0,화,1,0,0
2024-01-31,화담숲주막_해물파전,0,수,1,0,0
2024-02-01,화담숲주막_해물파전,0,목,1,0,0
2024-02-02,화담숲주막_해물파전,0,금,1,0,0
2024-02-03,화담숲주막_해물파전,0,토,0,1,0
2024-02-04,화담숲주막_해물파전,0,일,0,1,0
2024-02-05,화담숲주막_해물파전,0,월,1,0,0
2024-02-06,화담숲주막_해물파전,0,화,1,0,0
2024-02-07,화담숲주막_해물파전,0,수,1,0,0
2024-02-08,화담숲주막_해물파전,0,목,1,0,0
2024-02-09,화담숲주막_해물파전,0,금,1,0,1
2024-02-10,화담숲주막_해물파전,0,토,0,1,1
2024-02-11,화담숲주막_해물파전,0,일,0,1,1
2024-02-12,화담숲주막_해물파전,0,월,1,0,1
2024-02-13,화담숲주막_해물파전,0,화,1,0,0
2024-02-14,화담숲주막_해물파전,0,수,1,0,0
2024-02-15,화담숲주막_해물파전,0,목,1,0,0
2024-02-16,화담숲주막_해물파전,0,금,1,0,0
2024-02-17,화담숲주막_해물파전,0,토,0,1,0
2024-02-18,화담숲주막_해물파전,0,일,0,1,0
2024-02-19,화담숲주막_해물파전,0,월,1,0,0
2024-02-20,화담숲주막_해물파전,0,화,1,0,0
2024-02-21,화담숲주막_해물파전,0,수,1,0,0
2024-02-22,화담숲주막_해물파전,0,목,1,0,0
2024-02-23,화담숲주막_해물파전,0,금,1,0,0
2024-02-24,화담숲주막_해물파전,0,토,0,1,0
2024-02-25,화담숲주막_해물파전,0,일,0,1,0
2024-02-26,화담숲주막_해물파전,0,월,1,0,0
2024-02-27,화담숲주막_해물파전,0,화,1,0,0
2024-02-28,화담숲주막_해물파전,0,수,1,0,0
2024-02-29,화담숲주막_해물파전,0,목,1,0,0
2024-03-01,화담숲주막_해물파전,0,금,1,0,1
2024-03-02,화담숲주막_해물파전,0,토,0,1,0
2024-03-03,화담숲주막_해물파전,0,일,0,1,0
2024-03-04,화담숲주막_해물파전,0,월,1,0,0
2024-03-05,화담숲주막_해물파전,0,화,1,0,0
2024-03-06,화담숲주막_해물파전,0,수,1,0,0
2024-03-07,화담숲주막_해물파전,0,목,1,0,0
2024-03-08,화담숲주막_해물파전,0,금,1,0,0
2024-03-09,화담숲주막_해물파전,0,토,0,1,0
2024-03-10,화담숲주막_해물파전,0,일,0,1,0
2024-03-11,화담숲주막_해물파전,0,월,1,0,0
2024-03-12,화담숲주막_해물파전,0,화,1,0,0
2024-03-13,화담숲주막_해물파전,0,수,1,0,0
2024-03-14,화담숲주막_해물파전,0,목,1,0,0
2024-03-15,화담숲주막_해물파전,0,금,1,0,0
2024-03-16,화담숲주막_해물파전,0,토,0,1,0
2024-03-17,화담숲주막_해물파전,0,일,0,1,0
2024-03-18,화담숲주막_해물파전,0,월,1,0,0
2024-03-19,화담숲주막_해물파전,0,화,1,0,0
2024-03-20,화담숲주막_해물파전,0,수,1,0,0
2024-03-21,화담숲주막_해물파전,0,목,1,0,0
2024-03-22,화담숲주막_해물파전,0,금,1,0,0
2024-03-23,화담숲주막_해물파전,0,토,0,1,0
2024-03-24,화담숲주막_해물파전,0,일,0,1,0
2024-03-25,화담숲주막_해물파전,0,월,1,0,0
2024-03-26,화담숲주막_해물파전,0,화,1,0,0
2024-03-27,화담숲주막_해물파전,0,수,1,0,0
2024-03-28,화담숲주막_해물파전,0,목,1,0,0
2024-03-29,화담숲주막_해물파전,221,금,1,0,0
2024-03-30,화담숲주막_해물파전,471,토,0,1,0
2024-03-31,화담숲주막_해물파전,481,일,0,1,0
2024-04-01,화담숲주막_해물파전,0,월,1,0,0
2024-04-02,화담숲주막_해물파전,361,화,1,0,0
2024-04-03,화담숲주막_해물파전,247,수,1,0,0
2024-04-04,화담숲주막_해물파전,473,목,1,0,0
2024-04-05,화담숲주막_해물파전,518,금,1,0,0
2024-04-06,화담숲주막_해물파전,592,토,0,1,0
2024-04-07,화담숲주막_해물파전,517,일,0,1,0
2024-04-08,화담숲주막_해물파전,0,월,1,0,0
2024-04-09,화담숲주막_해물파전,557,화,1,0,0
2024-04-10,화담숲주막_해물파전,613,수,1,0,0
2024-04-11,화담숲주막_해물파전,521,목,1,0,0
2024-04-12,화담숲주막_해물파전,488,금,1,0,0
2024-04-13,화담숲주막_해물파전,510,토,0,1,0
2024-04-14,화담숲주막_해물파전,464,일,0,1,0
2024-04-15,화담숲주막_해물파전,0,월,1,0,0
2024-04-16,화담숲주막_해물파전,338,화,1,0,0
2024-04-17,화담숲주막_해물파전,313,수,1,0,0
2024-04-18,화담숲주막_해물파전,268,목,1,0,0
2024-04-19,화담숲주막_해물파전,313,금,1,0,1
2024-04-20,화담숲주막_해물파전,270,토,0,1,0
2024-04-21,화담숲주막_해물파전,447,일,0,1,0
2024-04-22,화담숲주막_해물파전,0,월,1,0,0
2024-04-23,화담숲주막_해물파전,214,화,1,0,0
2024-04-24,화담숲주막_해물파전,103,수,1,0,0
2024-04-25,화담숲주막_해물파전,198,목,1,0,0
2024-04-26,화담숲주막_해물파전,197,금,1,0,0
2024-04-27,화담숲주막_해물파전,408,토,0,1,0
2024-04-28,화담숲주막_해물파전,419,일,0,1,0
2024-04-29,화담숲주막_해물파전,0,월,1,0,0
2024-04-30,화담숲주막_해물파전,148,화,1,0,0
2024-05-01,화담숲주막_해물파전,384,수,1,0,1
2024-05-02,화담숲주막_해물파전,116,목,1,0,0
2024-05-03,화담숲주막_해물파전,124,금,1,0,0
2024-05-04,화담숲주막_해물파전,372,토,0,1,0
2024-05-05,화담숲주막_해물파전,152,일,0,1,1
2024-05-06,화담숲주막_해물파전,93,월,1,0,1
2024-05-07,화담숲주막_해물파전,55,화,1,0,0
2024-05-08,화담숲주막_해물파전,83,수,1,0,0
2024-05-09,화담숲주막_해물파전,79,목,1,0,0
2024-05-10,화담숲주막_해물파전,78,금,1,0,0
2024-05-11,화담숲주막_해물파전,240,토,0,1,0
2024-05-12,화담숲주막_해물파전,247,일,0,1,0
2024-05-13,화담숲주막_해물파전,0,월,1,0,0
