영업장명,메뉴명,계절,요일,쉬는날,내일도 쉬어,매출수량
카페테리아,짜장면,봄,화,0,0,2
카페테리아,짜장면,봄,수,0,0,3
카페테리아,짜장면,봄,목,0,0,6
카페테리아,짜장면,봄,금,0,1,9
카페테리아,짜장면,봄,토,1,1,19
카페테리아,짜장면,봄,일,1,0,11
카페테리아,짜장면,봄,월,0,0,0
카페테리아,짜장면,봄,화,0,1,8
카페테리아,짜장면,봄,수,1,0,13
카페테리아,짜장면,봄,목,0,0,12
카페테리아,짜장면,봄,금,0,1,13
카페테리아,짜장면,봄,토,1,1,14
카페테리아,짜장면,봄,일,1,0,16
카페테리아,짜장면,봄,월,0,0,1
카페테리아,짜장면,봄,화,0,0,4
카페테리아,짜장면,봄,수,0,0,9
카페테리아,짜장면,봄,목,0,0,2
카페테리아,짜장면,봄,금,0,1,9
카페테리아,짜장면,봄,토,1,1,8
카페테리아,짜장면,봄,일,1,0,12
카페테리아,짜장면,봄,월,0,0,5
카페테리아,짜장면,봄,화,0,0,2
카페테리아,짜장면,봄,수,0,0,2
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,6
카페테리아,짜장면,봄,토,1,1,21
카페테리아,짜장면,봄,일,1,0,32
카페테리아,짜장면,봄,월,0,0,3
카페테리아,짜장면,봄,화,0,1,5
카페테리아,짜장면,봄,수,1,0,16
카페테리아,짜장면,봄,목,0,0,5
카페테리아,짜장면,봄,금,0,1,7
카페테리아,짜장면,봄,토,1,1,39
카페테리아,짜장면,봄,일,1,1,9
카페테리아,짜장면,봄,월,1,0,6
카페테리아,짜장면,봄,화,0,0,1
카페테리아,짜장면,봄,수,0,0,1
카페테리아,짜장면,봄,목,0,0,3
카페테리아,짜장면,봄,금,0,1,1
카페테리아,짜장면,봄,토,1,1,6
카페테리아,짜장면,봄,일,1,0,10
카페테리아,짜장면,봄,월,0,0,1
카페테리아,짜장면,봄,화,0,1,2
카페테리아,짜장면,봄,수,1,0,11
카페테리아,짜장면,봄,목,0,0,3
카페테리아,짜장면,봄,금,0,1,2
카페테리아,짜장면,봄,토,1,1,12
카페테리아,짜장면,봄,일,1,0,28
카페테리아,짜장면,봄,월,0,0,2
카페테리아,짜장면,봄,화,0,0,3
카페테리아,짜장면,봄,수,0,0,3
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,6
카페테리아,짜장면,봄,토,1,1,20
카페테리아,짜장면,봄,일,1,0,9
카페테리아,짜장면,봄,월,0,0,3
카페테리아,짜장면,봄,화,0,0,0
카페테리아,짜장면,봄,수,0,0,2
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,9
카페테리아,짜장면,봄,토,1,1,21
카페테리아,짜장면,봄,일,1,0,22
카페테리아,짜장면,봄,월,0,0,1
카페테리아,짜장면,봄,화,0,0,1
카페테리아,짜장면,봄,수,0,1,1
카페테리아,짜장면,봄,목,1,0,39
카페테리아,짜장면,봄,금,0,1,36
카페테리아,짜장면,봄,토,1,1,7
카페테리아,짜장면,봄,일,1,0,13
카페테리아,짜장면,봄,월,0,0,2
카페테리아,짜장면,봄,화,0,0,1
카페테리아,짜장면,봄,수,0,0,3
카페테리아,짜장면,봄,목,0,0,0
카페테리아,짜장면,봄,금,0,1,2
카페테리아,짜장면,봄,토,1,0,16
카페테리아,짜장밥,겨울,일,1,0,17
카페테리아,짜장밥,겨울,월,0,0,9
카페테리아,짜장밥,겨울,화,0,0,10
카페테리아,짜장밥,겨울,수,0,0,7
카페테리아,짜장밥,겨울,목,0,0,10
카페테리아,짜장밥,겨울,금,0,1,16
카페테리아,짜장밥,겨울,토,1,1,19
카페테리아,짜장밥,겨울,일,1,0,19
카페테리아,짜장밥,겨울,월,0,0,11
카페테리아,짜장밥,겨울,화,0,0,10
카페테리아,짜장밥,겨울,수,0,0,10
카페테리아,짜장밥,겨울,목,0,0,19
카페테리아,짜장밥,겨울,금,0,1,3
카페테리아,짜장밥,겨울,토,1,1,5
카페테리아,짜장밥,겨울,일,1,0,24
카페테리아,짜장밥,겨울,월,0,0,12
카페테리아,짜장밥,겨울,화,0,0,9
카페테리아,짜장밥,겨울,수,0,0,17
카페테리아,짜장밥,겨울,목,0,0,12
카페테리아,짜장밥,겨울,금,0,1,13
카페테리아,짜장밥,겨울,토,1,1,20
카페테리아,짜장밥,겨울,일,1,1,8
카페테리아,짜장밥,겨울,월,1,1,37
카페테리아,짜장밥,겨울,화,1,0,11
카페테리아,짜장밥,겨울,수,0,0,8
카페테리아,짜장밥,겨울,목,0,0,17
카페테리아,짜장밥,겨울,금,0,1,7
카페테리아,짜장밥,겨울,토,1,1,27
카페테리아,짜장밥,겨울,일,1,0,29
카페테리아,짜장밥,겨울,월,0,0,19
카페테리아,짜장밥,겨울,화,0,0,14
카페테리아,짜장밥,겨울,수,0,0,18
카페테리아,짜장밥,겨울,목,0,0,7
카페테리아,짜장밥,겨울,금,0,1,16
카페테리아,짜장밥,겨울,토,1,1,33
카페테리아,짜장밥,겨울,일,1,0,17
카페테리아,짜장밥,겨울,월,0,0,4
카페테리아,짜장밥,겨울,화,0,0,7
카페테리아,짜장밥,겨울,수,0,0,8
카페테리아,짜장밥,겨울,목,0,0,8
카페테리아,짜장밥,겨울,금,0,1,5
카페테리아,짜장밥,겨울,토,1,1,30
카페테리아,짜장밥,겨울,일,1,0,36
카페테리아,짜장밥,겨울,월,0,0,20
카페테리아,짜장밥,겨울,화,0,0,4
카페테리아,짜장밥,겨울,수,0,0,10
카페테리아,짜장밥,겨울,목,0,0,10
카페테리아,짜장밥,겨울,금,0,1,9
카페테리아,짜장밥,겨울,토,1,1,13
카페테리아,짜장밥,겨울,일,1,0,17
카페테리아,짜장밥,겨울,월,0,0,17
카페테리아,짜장밥,겨울,화,0,0,14
카페테리아,짜장밥,겨울,수,0,0,8
카페테리아,짜장밥,겨울,목,0,0,2
카페테리아,짜장밥,겨울,금,0,1,3
카페테리아,짜장밥,겨울,토,1,1,10
카페테리아,짜장밥,겨울,일,1,0,12
카페테리아,짜장밥,겨울,월,0,0,6
카페테리아,짜장밥,겨울,화,0,1,3
카페테리아,짜장밥,겨울,수,1,0,4
카페테리아,짜장밥,겨울,목,0,0,0
카페테리아,짜장밥,겨울,금,0,1,0
카페테리아,짜장밥,겨울,토,1,1,0
카페테리아,짜장밥,겨울,일,1,0,0
카페테리아,짜장밥,겨울,월,0,0,0
카페테리아,짜장밥,겨울,화,0,0,0
카페테리아,짜장밥,겨울,수,0,0,0
카페테리아,짜장밥,겨울,목,0,0,0
카페테리아,짜장밥,겨울,금,0,1,0
카페테리아,짜장밥,겨울,토,1,1,2
카페테리아,짜장밥,겨울,일,1,0,0
카페테리아,짜장밥,겨울,월,0,0,0
카페테리아,짜장밥,겨울,화,0,0,0
카페테리아,짜장밥,겨울,수,0,0,0
카페테리아,짜장밥,겨울,목,0,0,0
카페테리아,짜장밥,겨울,금,0,1,0
카페테리아,짜장밥,겨울,토,1,1,0
카페테리아,짜장밥,겨울,일,1,0,0
카페테리아,짜장밥,겨울,월,0,0,0
카페테리아,짜장밥,겨울,화,0,0,0
카페테리아,짜장밥,겨울,수,0,0,0
카페테리아,짜장밥,겨울,목,0,0,0
카페테리아,짜장밥,겨울,금,0,1,0
카페테리아,짜장밥,겨울,토,1,1,0
카페테리아,짜장밥,겨울,일,1,0,1
카페테리아,짜장밥,겨울,월,0,0,0
카페테리아,짜장밥,겨울,화,0,0,0
카페테리아,짜장밥,겨울,수,0,0,0
카페테리아,짜장밥,겨울,목,0,0,0
카페테리아,짜장밥,겨울,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,2
카페테리아,짜장밥,봄,일,1,0,2
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,2
카페테리아,짜장밥,봄,일,1,0,0
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,1
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,1
카페테리아,짜장밥,봄,토,1,1,1
카페테리아,짜장밥,봄,일,1,0,0
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,2
카페테리아,짜장밥,봄,일,1,0,1
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,1
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,0
카페테리아,짜장밥,봄,일,1,1,1
카페테리아,짜장밥,봄,월,1,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,1,0
카페테리아,짜장밥,봄,금,1,1,0
카페테리아,짜장밥,봄,토,1,1,0
카페테리아,짜장밥,봄,일,1,0,1
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,1
카페테리아,짜장밥,봄,일,1,0,4
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,1
카페테리아,짜장밥,봄,토,1,1,6
카페테리아,짜장밥,봄,일,1,0,2
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,2
카페테리아,짜장밥,봄,토,1,1,1
카페테리아,짜장밥,봄,일,1,1,0
카페테리아,짜장밥,봄,월,1,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,1
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,4
카페테리아,짜장밥,봄,일,1,0,4
카페테리아,짜장밥,봄,월,0,1,9
카페테리아,짜장밥,봄,화,1,0,2
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,2
카페테리아,짜장밥,봄,일,1,0,1
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,봄,토,1,1,0
카페테리아,짜장밥,봄,일,1,0,2
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,1
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,1
카페테리아,짜장밥,봄,토,1,1,0
카페테리아,짜장밥,봄,일,1,0,0
카페테리아,짜장밥,봄,월,0,0,0
카페테리아,짜장밥,봄,화,0,0,0
카페테리아,짜장밥,봄,수,0,0,0
카페테리아,짜장밥,봄,목,0,0,0
카페테리아,짜장밥,봄,금,0,1,0
카페테리아,짜장밥,여름,토,1,1,3
카페테리아,짜장밥,여름,일,1,0,2
카페테리아,짜장밥,여름,월,0,0,1
카페테리아,짜장밥,여름,화,0,0,0
카페테리아,짜장밥,여름,수,0,0,0
카페테리아,짜장밥,여름,목,0,0,0
카페테리아,짜장밥,여름,금,0,1,0
카페테리아,짜장밥,여름,토,1,1,1
카페테리아,짜장밥,여름,일,1,0,1
카페테리아,짜장밥,여름,월,0,0,0
카페테리아,짜장밥,여름,화,0,0,0
카페테리아,짜장밥,여름,수,0,0,1
카페테리아,짜장밥,여름,목,0,0,0
카페테리아,짜장밥,여름,금,0,1,0
카페테리아,짜장밥,여름,토,1,1,0
카페테리아,짜장밥,여름,일,1,0,0
카페테리아,짜장밥,여름,월,0,0,0
카페테리아,짜장밥,여름,화,0,0,0
카페테리아,짜장밥,여름,수,0,0,0
카페테리아,짜장밥,여름,목,0,0,0
카페테리아,짜장밥,여름,금,0,1,0
카페테리아,짜장밥,여름,토,1,1,2
카페테리아,짜장밥,여름,일,1,0,2
카페테리아,짜장밥,여름,월,0,0,1
카페테리아,짜장밥,여름,화,0,0,2
카페테리아,짜장밥,여름,수,0,0,3
카페테리아,짜장밥,여름,목,0,0,1
카페테리아,짜장밥,여름,금,0,1,1
카페테리아,짜장밥,여름,토,1,1,3
카페테리아,짜장밥,여름,일,1,0,3
카페테리아,짜장밥,여름,월,0,0,5
카페테리아,짜장밥,여름,화,0,0,2
카페테리아,짜장밥,여름,수,0,0,0
카페테리아,짜장밥,여름,목,0,0,2
카페테리아,짜장밥,여름,금,0,1,1
카페테리아,짜장밥,여름,토,1,1,1
카페테리아,짜장밥,여름,일,1,0,0
카페테리아,짜장밥,여름,월,0,0,3
카페테리아,짜장밥,여름,화,0,0,1
카페테리아,짜장밥,여름,수,0,0,1
카페테리아,짜장밥,여름,목,0,0,0
카페테리아,짜장밥,여름,금,0,1,0
카페테리아,짜장밥,여름,토,1,1,2
카페테리아,짜장밥,여름,일,1,0,2
카페테리아,짜장밥,여름,월,0,1,2
카페테리아,짜장밥,여름,화,1,0,0
카페테리아,짜장밥,여름,수,0,0,0
카페테리아,짜장밥,여름,목,0,0,0
카페테리아,짜장밥,여름,금,0,1,0
카페테리아,짜장밥,여름,토,1,1,0
카페테리아,짜장밥,여름,일,1,0,0
카페테리아,짜장밥,여름,월,0,0,1
카페테리아,짜장밥,여름,화,0,0,0
카페테리아,짜장밥,여름,수,0,0,0
카페테리아,짜장밥,여름,목,0,0,0
카페테리아,짜장밥,여름,금,0,1,0
카페테리아,짜장밥,여름,토,1,1,1
카페테리아,짜장밥,여름,일,1,0,0
카페테리아,짜장밥,여름,월,0,0,0
카페테리아,짜장밥,여름,화,0,0,0
카페테리아,짜장밥,여름,수,0,0,0
카페테리아,짜장밥,여름,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,1
카페테리아,짜장밥,가을,토,1,1,2
카페테리아,짜장밥,가을,일,1,0,2
카페테리아,짜장밥,가을,월,0,0,2
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,0
카페테리아,짜장밥,가을,토,1,1,2
카페테리아,짜장밥,가을,일,1,0,1
카페테리아,짜장밥,가을,월,0,0,0
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,0
카페테리아,짜장밥,가을,토,1,1,0
카페테리아,짜장밥,가을,일,1,0,0
카페테리아,짜장밥,가을,월,0,0,0
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,1
카페테리아,짜장밥,가을,토,1,1,3
카페테리아,짜장밥,가을,일,1,0,0
카페테리아,짜장밥,가을,월,0,0,0
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,1,0
카페테리아,짜장밥,가을,목,1,1,0
카페테리아,짜장밥,가을,금,1,1,1
카페테리아,짜장밥,가을,토,1,1,4
카페테리아,짜장밥,가을,일,1,1,1
카페테리아,짜장밥,가을,월,1,1,2
카페테리아,짜장밥,가을,화,1,0,1
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,1
카페테리아,짜장밥,가을,토,1,1,3
카페테리아,짜장밥,가을,일,1,1,1
카페테리아,짜장밥,가을,월,1,0,3
카페테리아,짜장밥,가을,화,0,0,3
카페테리아,짜장밥,가을,수,0,0,1
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,1
카페테리아,짜장밥,가을,토,1,1,2
카페테리아,짜장밥,가을,일,1,0,2
카페테리아,짜장밥,가을,월,0,0,0
카페테리아,짜장밥,가을,화,0,0,2
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,3
카페테리아,짜장밥,가을,토,1,1,1
카페테리아,짜장밥,가을,일,1,0,3
카페테리아,짜장밥,가을,월,0,0,2
카페테리아,짜장밥,가을,화,0,0,2
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,3
카페테리아,짜장밥,가을,토,1,1,3
카페테리아,짜장밥,가을,일,1,0,0
카페테리아,짜장밥,가을,월,0,0,0
카페테리아,짜장밥,가을,화,0,0,1
카페테리아,짜장밥,가을,수,0,0,1
카페테리아,짜장밥,가을,목,0,0,1
카페테리아,짜장밥,가을,금,0,1,0
카페테리아,짜장밥,가을,토,1,1,0
카페테리아,짜장밥,가을,일,1,0,0
카페테리아,짜장밥,가을,월,0,0,2
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,1
카페테리아,짜장밥,가을,토,1,1,3
카페테리아,짜장밥,가을,일,1,0,0
카페테리아,짜장밥,가을,월,0,0,2
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,0
카페테리아,짜장밥,가을,토,1,1,2
카페테리아,짜장밥,가을,일,1,0,2
카페테리아,짜장밥,가을,월,0,0,0
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,가을,금,0,1,0
카페테리아,짜장밥,가을,토,1,1,1
카페테리아,짜장밥,가을,일,1,0,0
카페테리아,짜장밥,가을,월,0,0,0
카페테리아,짜장밥,가을,화,0,0,0
카페테리아,짜장밥,가을,수,0,0,0
카페테리아,짜장밥,가을,목,0,0,0
카페테리아,짜장밥,겨울,금,0,1,0
카페테리아,짜장밥,겨울,토,1,1,2
카페테리아,짜장밥,겨울,일,1,0,1
카페테리아,짜장밥,겨울,월,0,0,0
카페테리아,짜장밥,겨울,화,0,0,0
카페테리아,짜장밥,겨울,수,0,0,0
카페테리아,짜장밥,겨울,목,0,0,0
카페테리아,짜장밥,겨울,금,0,1,3
카페테리아,짜장밥,겨울,토,1,1,9
카페테리아,짜장밥,겨울,일,1,0,4
카페테리아,짜장밥,겨울,월,0,0,2
카페테리아,짜장밥,겨울,화,0,0,2
카페테리아,짜장밥,겨울,수,0,0,3
카페테리아,짜장밥,겨울,목,0,0,1
카페테리아,짜장밥,겨울,금,0,1,0
카페테리아,짜장밥,겨울,토,1,1,4
카페테리아,짜장밥,겨울,일,1,0,3
카페테리아,짜장밥,겨울,월,0,0,5
카페테리아,짜장밥,겨울,화,0,0,4
카페테리아,짜장밥,겨울,수,0,0,5
카페테리아,짜장밥,겨울,목,0,0,3
카페테리아,짜장밥,겨울,금,0,1,8
카페테리아,짜장밥,겨울,토,1,1,10
카페테리아,짜장밥,겨울,일,1,1,15
카페테리아,짜장밥,겨울,월,1,0,5
카페테리아,짜장밥,겨울,화,0,0,7
카페테리아,짜장밥,겨울,수,0,0,17
카페테리아,짜장밥,겨울,목,0,0,15
카페테리아,짜장밥,겨울,금,0,1,11
카페테리아,짜장밥,겨울,토,1,1,14
카페테리아,짜장밥,겨울,일,1,1,7
